Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
2,0.64646709,4,4,1,249.39511,-1124.20728,338.2067,-407.82208,
2,0.60356593,4,4,1,245.35223,-1129.98779,339.86533,-401.91946,
2,0.55886161,4,4,1,241.13943,-1135.40015,341.57977,-395.66245,
2,0.51251,4,4,1,236.77141,-1140.42065,343.34714,-389.07394,
2,0.46467555,4,4,1,232.26363,-1145.02686,345.16467,-382.17892,
2,0.41553217,4,4,1,227.63251,-1149.19812,347.03,-375.00461,
2,0.36525404,4,4,1,222.89444,-1152.91553,348.94092,-367.57898,
2,0.31584117,4,4,1,218.23792,-1157.19629,349.99472,-360.34354,
2,0.26724869,4,4,1,213.65872,-1161.71155,350.56558,-353.24789,
2,0.21988647,4,4,1,209.19543,-1166.4397,350.75305,-346.3526,
2,0.17392512,4,4,1,204.86418,-1171.41394,350.57507,-339.68729,
2,0.12980142,4,4,1,200.7061,-1176.67871,350.08685,-333.32477,
2,0.08804239,4,4,1,196.77084,-1182.27771,349.3627,-327.35211,
2,0.04865483,4,4,1,193.05908,-1188.19849,348.44287,-321.76828,
2,0.01161087,4,4,1,189.56818,-1194.3905,347.38727,-316.56314,
1,0.9769842,4,4,1,186.30505,-1200.8103,346.25839,-311.74384,
1,0.94490325,4,4,1,183.28185,-1207.43127,345.10712,-307.32809,
1,0.91550589,4,4,1,180.51154,-1214.24036,343.97107,-303.33786,
1,0.88891476,4,4,1,178.00566,-1221.224,342.88342,-299.79309,
1,0.86522746,4,4,1,175.77344,-1228.36938,341.87082,-296.71024,
1,0.84451234,4,4,1,173.82132,-1235.66504,340.95145,-294.10156,
1,0.8268013,4,4,1,172.15228,-1243.0946,340.13925,-291.97336,
1,0.8120991,4,4,1,170.76678,-1250.63696,339.44498,-290.3273,
1,0.80039591,4,4,1,169.66391,-1258.26892,338.8761,-289.16278,
1,0.79167366,4,4,1,168.84195,-1265.96655,338.43677,-288.47794,
1,0.7859081,4,4,1,168.29861,-1273.70471,338.12918,-288.26993,
1,0.78307372,4,4,1,168.03152,-1281.45813,337.9534,-288.53577,
1,0.78314352,4,4,1,168.03809,-1289.20166,337.90781,-289.27222,
1,0.78608906,4,4,1,168.31567,-1296.9093,337.99002,-290.4758,
1,0.79187924,4,4,1,168.86133,-1304.55542,338.19662,-292.14249,
1,0.8004812,4,4,1,169.67195,-1312.11377,338.52353,-294.26788,
1,0.81185615,4,4,1,170.7439,-1319.55798,338.9664,-296.84641,
1,0.82596225,4,4,1,172.07321,-1326.86157,339.52057,-299.87183,
1,0.84275174,4,4,1,173.6554,-1333.99768,340.1814,-303.33664,
1,0.86216986,4,4,1,175.48529,-1340.93921,340.9444,-307.23187,
1,0.88415712,4,4,1,177.55731,-1347.6593,341.80502,-311.54745,
1,0.90865672,4,4,1,179.86609,-1354.13672,342.75198,-316.27402,
1,0.93555731,4,4,1,182.40112,-1360.35132,343.77298,-321.39279,
1,0.96473533,4,4,1,185.15076,-1366.28699,344.85321,-326.88293,
1,0.99603605,4,4,1,188.10045,-1371.92712,345.98218,-332.71786,
2,0.0293125,4,4,1,191.23633,-1377.25391,347.15436,-338.87207,
2,0.06445274,4,4,1,194.54784,-1382.25085,348.36353,-345.32596,
2,0.10136072,4,4,1,198.02592,-1386.9082,349.59677,-352.06235,
2,0.13992049,4,4,1,201.65968,-1391.22681,350.83188,-359.06146,
2,0.17991629,4,4,1,205.42877,-1395.21094,352.05484,-366.28677,
2,0.22122721,4,4,1,209.32179,-1398.86938,353.24344,-373.71799,
2,0.26374716,4,4,1,213.32874,-1402.22778,354.35858,-381.33911,
2,0.30719906,4,4,1,217.42352,-1405.32166,355.37564,-389.10629,
2,0.35153005,4,4,1,221.60114,-1408.19788,356.23779,-397.0152,
2,0.39637864,4,4,1,225.82753,-1410.92078,356.91547,-405.01138,
2,0.44143134,4,4,1,230.07317,-1413.53503,357.40387,-413.04623,
2,0.48650342,4,4,1,234.32062,-1416.06396,357.70865,-421.09058,
2,0.53150487,4,4,1,238.56143,-1418.52014,357.83548,-429.13004,
2,0.57589769,4,4,1,242.74487,-1421.08057,357.67001,-437.09567,
2,0.61769009,4,4,1,246.68326,-1424.12268,357.12018,-444.69717,
2,0.6551736,4,4,1,250.21559,-1427.86157,356.25702,-451.67139,
2,0.68918782,4,4,1,253.42099,-1432.18347,355.08411,-458.14764,
2,0.71956021,4,4,1,256.2832,-1437.01392,353.73291,-464.08536,
2,0.74587786,4,4,1,258.76331,-1442.34448,352.29688,-469.41061,
2,0.76785487,4,4,1,260.83435,-1448.16516,350.84647,-474.07016,
2,0.78544784,4,4,1,262.49225,-1454.4425,349.43341,-478.04855,
2,0.79920977,4,4,1,263.78912,-1461.10388,348.04413,-481.42786,
2,0.80967706,4,4,1,264.77554,-1468.03381,346.71698,-484.28113,
2,0.81716645,4,4,1,265.48132,-1475.15198,345.48578,-486.6485,
2,0.82181817,4,4,1,265.91968,-1482.4126,344.37262,-488.54446,
2,0.82369375,4,4,1,266.09644,-1489.78613,343.39139,-489.97214,
2,0.82283282,4,4,1,266.01529,-1497.24829,342.55014,-490.93161,
2,0.81927812,4,4,1,265.6803,-1504.77515,341.85309,-491.42361,
2,0.81307912,4,4,1,265.09613,-1512.34265,341.30112,-491.4501,
2,0.80429029,4,4,1,264.26791,-1519.9259,340.8931,-491.01398,
2,0.79296851,4,4,1,263.20099,-1527.49976,340.6264,-490.11865,
2,0.77917153,4,4,1,261.90079,-1535.03918,340.49695,-488.76788,
2,0.76295578,4,4,1,260.37268,-1542.52661,340.49002,-486.96655,
2,0.7444393,4,4,1,258.62772,-1549.93738,340.59384,-484.72974,
2,0.72371399,4,4,1,256.67462,-1557.25916,340.78439,-482.06998,
2,0.70087636,4,4,1,254.52249,-1564.52161,340.98288,-479.0069,
2,0.67637616,4,4,1,252.21365,-1571.73926,341.11227,-475.62167,
2,0.6507439,4,4,1,249.79816,-1578.90942,341.12866,-472.00821,
2,0.62435848,4,4,1,247.31168,-1586.02356,341.01712,-468.23285,
2,0.59741741,4,4,1,244.77283,-1593.07776,340.77185,-464.33044,
2,0.5700537,4,4,1,242.19415,-1600.06677,340.39471,-460.32407,
2,0.54233104,4,4,1,239.58165,-1606.99121,339.88385,-456.22534,
2,0.51432949,4,4,1,236.94287,-1613.85022,339.23999,-452.04868,
2,0.48611563,4,4,1,234.28407,-1620.64258,338.46576,-447.80609,
2,0.45773396,4,4,1,231.60947,-1627.36768,337.56378,-443.50577,
2,0.42922679,4,4,1,228.92303,-1634.02405,336.53827,-439.1554,
2,0.40061882,4,4,1,226.22711,-1640.60974,335.39444,-434.75949,
2,0.37192243,4,4,1,223.52286,-1647.12231,334.1384,-430.32028,
2,0.34314513,4,4,1,220.81097,-1653.55432,332.78317,-425.83847,
2,0.31424344,4,4,1,218.08736,-1659.89844,331.34103,-421.30551,
2,0.28515908,4,4,1,215.34653,-1666.14795,329.82242,-416.71014,
2,0.25583091,4,4,1,212.58273,-1672.29919,328.23245,-412.04102,
2,0.22622535,4,4,1,209.7928,-1678.3501,326.57404,-407.29193,
2,0.19632772,4,4,1,206.97534,-1684.29932,324.84885,-402.46033,
2,0.16613714,4,4,1,204.13026,-1690.14587,323.0585,-397.5462,
2,0.13565588,4,4,1,201.2578,-1695.88892,321.20416,-392.55017,
2,0.10489179,4,4,1,198.35869,-1701.52686,319.2886,-387.47385,
2,0.07384825,4,4,1,195.43324,-1707.05469,317.319,-382.31763,
2,0.04250113,4,4,1,192.47917,-1712.46875,315.29938,-377.07703,
2,0.01083838,4,4,1,189.49538,-1717.76257,313.2381,-371.74948,
1,0.97882587,4,4,1,186.47861,-1722.93066,311.14059,-366.32831,
1,0.94644207,4,4,1,183.42685,-1727.9679,309.01141,-360.80859,
1,0.91379219,4,4,1,180.35004,-1732.81311,306.94489,-355.20419,
1,0.88050514,4,4,1,177.21317,-1737.39941,305.01077,-349.44,
1,0.84620988,4,4,1,173.98128,-1741.67786,303.24359,-343.44281,
1,0.81072831,4,4,1,170.6376,-1745.61719,301.6568,-337.17743,
1,0.77404648,4,4,1,167.18082,-1749.19775,300.25305,-330.64078,
1,0.73624033,4,4,1,163.61807,-1752.40698,299.02927,-323.8476,
1,0.69742954,4,4,1,159.96066,-1755.23499,297.98083,-316.82129,
1,0.65773702,4,4,1,156.22017,-1757.67285,297.10156,-309.58624,
1,0.61728853,4,4,1,152.40842,-1759.71216,296.38495,-302.16763,
1,0.57620877,4,4,1,148.53719,-1761.34436,295.82468,-294.59061,
1,0.53461814,4,4,1,144.61781,-1762.56067,295.41437,-286.8797,
1,0.49263939,4,4,1,140.66187,-1763.35266,295.1481,-279.06003,
1,0.45039585,4,4,1,136.68095,-1763.71216,295.02014,-271.15695,
1,0.40801197,4,4,1,132.68683,-1763.63159,295.0249,-263.1962,
1,0.36561519,4,4,1,128.69148,-1763.10425,295.15701,-255.20418,
1,0.32333511,4,4,1,124.70714,-1762.12439,295.41101,-247.20773,
1,0.28130662,4,4,1,120.7465,-1760.6886,295.78171,-239.23492,
1,0.23966768,4,4,1,116.82257,-1758.79443,296.2641,-231.3143,
1,0.19856235,4,4,1,112.94893,-1756.44153,296.85394,-223.47557,
1,0.15813459,4,4,1,109.13914,-1753.63098,297.54706,-215.74838,
1,0.1185298,4,4,1,105.4069,-1750.3656,298.33926,-208.16249,
1,0.07989471,4,4,1,101.76604,-1746.65051,299.22623,-200.74776,
1,0.04237768,4,4,1,98.23055,-1742.49341,300.20395,-193.53419,
1,0.00584228,4,4,1,94.78757,-1737.93799,301.19208,-186.50046,
0,0.96719939,4,4,1,91.14597,-1733.97742,301.34982,-179.13496,
0,0.9272759,4,4,1,87.38371,-1731.10229,300.93454,-171.60396,
0,0.88544691,4,4,1,83.44186,-1729.07019,299.83337,-163.77275,
0,0.84206688,4,4,1,79.35387,-1727.49963,298.12305,-155.6852,
0,0.79839629,4,4,1,75.23848,-1726.18237,296.11716,-147.56267,
0,0.75504351,4,4,1,71.15304,-1725.13452,294.00381,-139.51646,
0,0.71198899,4,4,1,67.09571,-1724.45044,291.82135,-131.54457,
0,0.66918588,4,4,1,63.06207,-1724.20618,289.58936,-123.6385,
0,0.62667286,4,4,1,59.05577,-1724.44739,287.33484,-115.80393,
0,0.58455884,4,4,1,55.08707,-1725.19836,285.09259,-108.05844,
0,0.54298043,4,4,1,51.16885,-1726.47241,282.89844,-100.4243,
0,0.50209367,4,4,1,47.3158,-1728.27295,280.78854,-92.92705,
0,0.46203542,4,4,1,43.54084,-1730.6001,278.7912,-85.58876,
0,0.42292851,4,4,1,39.85552,-1733.44751,276.92661,-78.42894,
0,0.38489798,4,4,1,36.27163,-1736.7998,275.21048,-71.4676,
0,0.34806392,4,4,1,32.8005,-1740.63623,273.6532,-64.72408,
0,0.31254244,4,4,1,29.45306,-1744.93298,272.26102,-58.21738,
0,0.2784462,4,4,1,26.23994,-1749.66479,271.03726,-51.9663,
0,0.24588066,4,4,1,23.17106,-1754.80725,269.98206,-45.98878,
0,0.21494657,4,4,1,20.25592,-1760.33643,269.09344,-40.30236,
0,0.18574055,4,4,1,17.50363,-1766.22888,268.36795,-34.9243,
0,0.15835689,4,4,1,14.92308,-1772.46179,267.80154,-29.87186,
0,0.13262352,4,4,1,12.49804,-1779.00586,267.32037,-25.11289,
0,0.10667422,4,4,1,10.05266,-1785.54114,266.48782,-20.29618,
0,0.07927512,4,4,1,7.47065,-1791.56213,265.17981,-15.18773,
0,0.04894969,4,4,1,4.61287,-1796.23376,263.44452,-9.50862,
0,0.01516771,4,4,1,1.42936,-1799.85999,261.07828,-3.16383,
106,0.50469607,4,4,1,7548.69824,-1802.69104,258.25229,3.65394,
106,0.44030356,4,4,1,7537.68994,-1804.89478,255.18706,10.73279,
106,0.37569129,4,4,1,7526.64404,-1806.55139,252.03442,17.93887,
106,0.31137124,4,4,1,7515.64795,-1807.67383,248.87451,25.21347,
106,0.24764402,4,4,1,7504.75293,-1808.24841,245.75789,32.52761,
106,0.18476683,4,4,1,7494.00342,-1808.26038,242.7256,39.85754,
106,0.12300494,4,4,1,7483.44482,-1807.70215,239.81659,47.17695,
106,0.06257252,4,4,1,7473.11328,-1806.57117,237.05717,54.46459,
106,0.00367923,4,4,1,7463.04492,-1804.87671,234.46692,61.6969,
105,0.97127682,4,4,1,7457.50537,-1802.63708,232.05949,68.84841,
105,0.94153255,4,4,1,7452.42041,-1799.87549,229.84348,75.89298,
105,0.91283232,4,4,1,7447.51367,-1796.61719,227.82339,82.80486,
105,0.88526189,4,4,1,7442.80029,-1792.88647,225.99971,89.55983,
105,0.858904,4,4,1,7438.29443,-1788.7074,224.37016,96.13462,
105,0.8338396,4,4,1,7434.00928,-1784.10278,222.93097,102.50674,
105,0.81014681,4,4,1,7429.95898,-1779.09351,221.6765,108.65492,
105,0.7879039,4,4,1,7426.15625,-1773.70007,220.60081,114.55805,
105,0.76719028,4,4,1,7422.61523,-1767.94177,219.69789,120.19527,
105,0.74808466,4,4,1,7419.34863,-1761.83691,218.96133,125.54617,
105,0.73066574,4,4,1,7416.37109,-1755.40344,218.38454,130.59061,
105,0.71501273,4,4,1,7413.69482,-1748.66028,217.96164,135.3083,
105,0.70120424,4,4,1,7411.33398,-1741.62573,217.68655,139.67934,
105,0.68931723,4,4,1,7409.30176,-1734.3197,217.5537,143.68404,
105,0.67942667,4,4,1,7407.61133,-1726.76257,217.55765,147.30313,
105,0.67160326,4,4,1,7406.27344,-1718.97595,217.69304,150.51828,
105,0.66591269,4,4,1,7405.30078,-1710.98267,217.95448,153.31198,
105,0.66241395,4,4,1,7404.70264,-1702.8075,218.33705,155.66797,
105,0.66116118,4,4,1,7404.48828,-1694.47607,218.83618,157.57097,
105,0.6622017,4,4,1,7404.6665,-1686.01501,219.44698,159.007,
105,0.66557002,4,4,1,7405.24219,-1677.45288,220.16487,159.96446,
105,0.67129499,4,4,1,7406.2207,-1668.81897,220.98549,160.43294,
105,0.67939276,4,4,1,7407.60547,-1660.1438,221.90448,160.40442,
105,0.68987006,4,4,1,7409.39648,-1651.45874,222.91788,159.87276,
105,0.70272338,4,4,1,7411.59375,-1642.7959,224.02187,158.8338,
105,0.71793777,4,4,1,7414.19482,-1634.18774,225.21274,157.28561,
105,0.73548383,4,4,1,7417.19482,-1625.66772,226.48711,155.22911,
105,0.75532413,4,4,1,7420.58643,-1617.26855,227.84122,152.6669,
105,0.77740639,4,4,1,7424.36182,-1609.02368,229.2719,149.60446,
105,0.80166888,4,4,1,7428.50977,-1600.96558,230.77547,146.04922,
105,0.82803285,4,4,1,7433.0166,-1593.12695,232.34875,142.0121,
105,0.85641187,4,4,1,7437.86816,-1585.53967,233.98872,137.50551,
105,0.88670844,4,4,1,7443.04785,-1578.23486,235.69243,132.5441,
105,0.91881067,4,4,1,7448.53613,-1571.24292,237.45709,127.14557,
105,0.95260125,4,4,1,7454.31299,-1564.59253,239.27971,121.32882,
105,0.98794937,4,4,1,7460.35596,-1558.31165,241.15779,115.11548,
106,0.04179552,4,4,1,7469.56152,-1552.42627,243.08844,108.52851,
106,0.10595516,4,4,1,7480.52979,-1546.96094,245.06911,101.59397,
106,0.1718335,4,4,1,7491.79248,-1541.9386,247.09752,94.33885,
106,0.23919104,4,4,1,7503.30811,-1537.38025,249.17131,86.79162,
106,0.30778247,4,4,1,7515.03418,-1533.30493,251.28821,78.98227,
106,0.37735689,4,4,1,7526.92871,-1529.72961,253.44601,70.94215,
106,0.44766,4,4,1,7538.94775,-1526.66919,255.64255,62.70378,
106,0.51843268,4,4,1,7551.04688,-1524.13611,257.87573,54.30083,
106,0.58941078,4,4,1,7563.18115,-1522.14038,260.14386,45.76833,
106,0.66033357,4,4,1,7575.30615,-1520.68982,262.44519,37.14132,
106,0.73094243,4,4,1,7587.37695,-1519.79053,264.77774,28.45482,
106,0.80172354,4,4,1,7599.47803,-1519.30432,266.95288,19.67637,
106,0.87314236,4,4,1,7611.6875,-1518.53162,268.51309,10.87374,
106,0.94437635,4,4,1,7623.86572,-1517.64612,269.68613,2.11779,
107,0.08709802,4,4,1,7648.11328,-1516.49365,270.43704,-6.56689,
107,0.48672095,4,4,1,7715.73486,-1515.12683,270.81873,-15.19822,
107,0.87942481,4,4,1,7782.18604,-1513.37402,270.9136,-23.66897,
0,0.18252598,4,4,1,17.2007,-1510.98425,270.79782,-31.85009,
0,0.22874118,4,4,1,21.55589,-1508.01758,270.43024,-39.81499,
0,0.27349392,4,4,1,25.77325,-1504.53137,269.9296,-47.50629,
0,0.3167676,4,4,1,29.85123,-1500.58997,269.34171,-54.91929,
0,0.35849226,4,4,1,33.78324,-1496.25708,268.71896,-62.04084,
0,0.39856282,4,4,1,37.55937,-1491.57166,268.10583,-68.85209,
0,0.43686706,4,4,1,41.16904,-1486.5564,267.53827,-75.33314,
0,0.4733088,4,4,1,44.60321,-1481.21509,267.03687,-81.4669,
0,0.50780255,4,4,1,47.85379,-1475.55347,266.61719,-87.23847,
0,0.54027098,4,4,1,50.91352,-1469.58215,266.29126,-92.6348,
0,0.57064009,4,4,1,53.77541,-1463.31616,266.06854,-97.64394,
0,0.59883887,4,4,1,56.43278,-1456.77319,265.95554,-102.25488,
0,0.62479419,4,4,1,58.87873,-1449.97327,265.957,-106.45681,
0,0.64843303,4,4,1,61.10639,-1442.93652,266.07483,-110.2392,
0,0.66968298,4,4,1,63.10892,-1435.68494,266.30917,-113.59222,
0,0.68847191,4,4,1,64.87953,-1428.24146,266.65875,-116.5064,
0,0.70472747,4,4,1,66.41141,-1420.63037,267.12177,-118.9727,
0,0.71837819,4,4,1,67.69781,-1412.87598,267.69498,-120.98254,
0,0.72935486,4,4,1,68.73222,-1405.00354,268.37457,-122.52807,
0,0.73759305,4,4,1,69.50856,-1397.03955,269.15662,-123.6026,
0,0.7430315,4,4,1,70.02106,-1389.01086,270.03653,-124.20021,
0,0.74561721,4,4,1,70.26473,-1380.94556,271.00986,-124.31661,
0,0.74530274,4,4,1,70.2351,-1372.87268,272.07272,-123.94866,
0,0.74204534,4,4,1,69.92813,-1364.82129,273.22092,-123.09406,
0,0.73581505,4,4,1,69.34101,-1356.82117,274.45035,-121.75274,
0,0.72659266,4,4,1,68.47192,-1348.90247,275.75687,-119.92636,
0,0.7143693,4,4,1,67.32002,-1341.09546,277.13669,-117.61826,
0,0.6991514,4,4,1,65.88593,-1333.43066,278.58582,-114.83408,
0,0.6809597,4,4,1,64.17161,-1325.93848,280.10062,-111.58168,
0,0.66013736,4,4,1,62.20937,-1318.58179,281.57413,-107.91884,
0,0.63771129,4,4,1,60.096,-1311.30762,282.86856,-104.01373,
0,0.61458457,4,4,1,57.91661,-1304.10181,283.93158,-100.01424,
0,0.59199131,4,4,1,55.78749,-1296.86279,284.6207,-96.11787,
0,0.57232654,4,4,1,53.93434,-1289.47473,284.83511,-92.70793,
0,0.55759478,4,4,1,52.54606,-1281.88,284.60687,-90.10316,
0,0.54687995,4,4,1,51.53633,-1274.0426,283.91425,-88.14958,
0,0.53933841,4,4,1,50.82564,-1266.07764,282.91754,-86.71051,
0,0.53450346,4,4,1,50.37001,-1258.08643,281.75919,-85.71022,
0,0.53229898,4,4,1,50.16226,-1250.11963,280.51974,-85.13461,
0,0.53281778,4,4,1,50.21115,-1242.20532,279.24945,-84.99594,
0,0.53619105,4,4,1,50.52904,-1234.36426,277.98581,-85.31226,
0,0.54252702,4,4,1,51.12612,-1226.61694,276.7616,-86.09785,
0,0.55188775,4,4,1,52.00825,-1218.98486,275.60693,-87.35964,
0,0.56433028,4,4,1,53.1808,-1211.48438,274.54187,-89.10371,
0,0.57985902,4,4,1,54.64418,-1204.13257,273.58203,-91.32795,
0,0.59843206,4,4,1,56.39445,-1196.94775,272.73962,-94.02324,
0,0.61997992,4,4,1,58.42505,-1189.94873,272.02316,-97.17642,
0,0.64441395,4,4,1,60.72764,-1183.15454,271.43796,-100.77176,
0,0.67163444,4,4,1,63.29282,-1176.58447,270.98709,-104.79218,
0,0.70154047,4,4,1,66.11108,-1170.25769,270.67108,-109.22089,
0,0.73402572,4,4,1,69.17239,-1164.19324,270.48865,-114.04065,
0,0.76897657,4,4,1,72.46605,-1158.4104,270.43765,-119.23367,
0,0.80627704,4,4,1,75.98113,-1152.92834,270.51489,-124.7822,
0,0.8458032,4,4,1,79.70596,-1147.76636,270.71661,-130.66783,
0,0.88742369,4,4,1,83.62815,-1142.94324,271.0386,-136.87144,
0,0.93100154,4,4,1,87.7348,-1138.47766,271.47623,-143.37363,
0,0.97638726,4,4,1,92.01181,-1134.38782,272.02499,-150.15347,
1,0.02339265,4,4,1,96.44146,-1130.69141,272.67993,-157.18945,
1,0.07183347,4,4,1,101.00638,-1127.40515,273.43665,-164.45804,
1,0.12156045,4,4,1,105.6925,-1124.54517,274.29044,-171.9355,
1,0.17237888,4,4,1,110.48148,-1122.12598,275.23709,-179.59583,
1,0.22408918,4,4,1,115.35449,-1120.16138,276.27243,-187.41258,
1,0.2764819,4,4,1,120.29183,-1118.66345,277.39227,-195.35802,
1,0.32933787,4,4,1,125.27282,-1117.64233,278.59277,-203.40302,
1,0.38243443,4,4,1,130.27647,-1117.10669,279.86987,-211.51802,
1,0.43553957,4,4,1,135.28094,-1117.06311,281.22015,-219.67197,
1,0.48842019,4,4,1,140.26425,-1117.51624,282.64011,-227.83351,
1,0.54145545,4,4,1,145.26215,-1118.31909,283.92142,-236.05321,
1,0.59470606,4,4,1,150.28032,-1118.79553,284.64816,-244.28679,
1,0.64790112,4,4,1,155.29326,-1119.16919,285.01376,-252.5092,
1,0.7008571,4,4,1,160.28366,-1119.56128,285.11996,-260.70212,
1,0.75357848,4,4,1,165.25198,-1119.78357,284.91299,-268.84897,
1,0.80602211,4,4,1,170.19411,-1119.61023,284.37506,-276.92023,
1,0.85802275,4,4,1,175.09448,-1118.90234,283.54813,-284.8735,
1,0.90934253,4,4,1,179.93071,-1117.56616,282.49841,-292.65826,
1,0.95987546,4,4,1,184.69278,-1115.59265,281.27457,-300.25211,
2,0.00953648,4,4,1,189.3727,-1113.04114,279.92416,-307.64322,
2,0.05817844,4,4,1,193.95656,-1109.9967,278.50391,-314.81506,
2,0.10561035,4,4,1,198.42641,-1106.52014,277.07193,-321.742,
2,0.15166429,4,4,1,202.76639,-1102.64172,275.6734,-328.39865,
2,0.19619291,4,4,1,206.96263,-1098.37695,274.34418,-334.76163,
2,0.23909345,4,4,1,211.00545,-1093.72937,273.10559,-340.81342,
2,0.28027761,4,4,1,214.88652,-1088.70715,271.97318,-346.53958,
2,0.31966114,4,4,1,218.5979,-1083.32581,270.95883,-351.92755,
2,0.35716134,4,4,1,222.13181,-1077.60522,270.07123,-356.96597,
2,0.39269641,4,4,1,225.48053,-1071.56726,269.3157,-361.64432,
2,0.42618412,4,4,1,228.63631,-1065.2345,268.69479,-365.95258,
2,0.45754009,4,4,1,231.5912,-1058.63037,268.20905,-369.88098,
2,0.48667794,4,4,1,234.33707,-1051.7782,267.85706,-373.41992,
2,0.513506,4,4,1,236.86526,-1044.70227,267.63718,-376.55957,
2,0.53792536,4,4,1,239.16647,-1037.42603,267.54752,-379.28934,
2,0.55983323,4,4,1,241.231,-1029.97266,267.58514,-381.59851,
2,0.57912785,4,4,1,243.04927,-1022.36597,267.7464,-383.47702,
2,0.59570873,4,4,1,244.6118,-1014.63068,268.02722,-384.91553,
2,0.60947609,4,4,1,245.90919,-1006.79211,268.42331,-385.9053,
2,0.62033564,4,4,1,246.93257,-998.8764,268.92975,-386.43896,
2,0.62819785,4,4,1,247.67348,-990.91034,269.54163,-386.51019,
2,0.63298064,4,4,1,248.12419,-982.9223,270.25452,-386.11438,
2,0.63460684,4,4,1,248.27744,-974.94104,271.0643,-385.24789,
2,0.63300657,4,4,1,248.12665,-966.99591,271.9671,-383.90851,
2,0.62811691,4,4,1,247.66585,-959.1167,272.95917,-382.09521,
2,0.61989033,4,4,1,246.89059,-951.33368,274.03687,-379.80939,
2,0.60829121,4,4,1,245.79755,-943.67743,275.19675,-377.05423,
2,0.5932976,4,4,1,244.38458,-936.17816,276.43494,-373.83478,
2,0.5749082,4,4,1,242.65163,-928.86658,277.74799,-370.15903,
2,0.55313903,4,4,1,240.60016,-921.77307,279.13269,-366.0372,
2,0.52802026,4,4,1,238.23305,-914.92731,280.58575,-361.48108,
2,0.49960348,4,4,1,235.55513,-908.3584,282.10403,-356.50513,
2,0.46795863,4,4,1,232.57301,-902.0943,283.68414,-351.12579,
2,0.43317828,4,4,1,229.29543,-896.16229,285.32339,-345.36215,
2,0.39536858,4,4,1,225.73235,-890.58826,287.01874,-339.23441,
2,0.3546592,4,4,1,221.89603,-885.39709,288.76782,-332.76535,
2,0.31119788,4,4,1,217.80035,-880.61182,290.56808,-325.97943,
2,0.26510853,4,4,1,213.45703,-876.24841,292.40817,-318.89612,
2,0.21661833,4,4,1,208.88747,-872.31708,294.27847,-311.54825,
2,0.16589761,4,4,1,204.1077,-868.8205,296.15955,-303.95905,
2,0.1141362,4,4,1,199.22986,-865.20453,297.47165,-296.2334,
2,0.06472248,4,4,1,194.57326,-861.21985,298.30951,-288.8237,
2,0.01653374,4,4,1,190.03209,-856.96948,298.70587,-281.58371,
1,0.96961921,4,4,1,185.61101,-852.50867,298.76419,-274.52655,
1,0.92409855,4,4,1,181.32127,-847.85474,298.54459,-267.66983,
1,0.88071805,4,4,1,177.23323,-842.93726,298.08542,-261.1109,
1,0.84024775,4,4,1,173.41943,-837.68958,297.42993,-254.95049,
1,0.80468178,4,4,1,170.06779,-831.98224,296.71136,-249.45285,
1,0.77451915,4,4,1,167.22537,-825.77222,295.95313,-244.68076,
1,0.74900484,4,4,1,164.82097,-819.117,295.11768,-240.53157,
1,0.72744733,4,4,1,162.78946,-812.14948,294.25778,-236.91846,
1,0.70942634,4,4,1,161.09122,-804.97827,293.43359,-233.78979,
1,0.69482201,4,4,1,159.71494,-797.6568,292.68073,-231.13023,
1,0.6836496,4,4,1,158.66208,-790.21216,292.0202,-228.94048,
1,0.67595333,4,4,1,157.93681,-782.66486,291.46594,-227.22441,
1,0.67177105,4,4,1,157.54269,-775.03528,291.02734,-225.98483,
1,0.67112416,4,4,1,157.48172,-767.34515,290.71002,-225.22231,
1,0.67402047,4,4,1,157.75467,-759.61786,290.51703,-224.93564,
1,0.6804601,4,4,1,158.36151,-751.87744,290.44913,-225.12267,
1,0.69043744,4,4,1,159.30176,-744.14886,290.50583,-225.78053,
1,0.70394289,4,4,1,160.57446,-736.45709,290.68497,-226.90604,
1,0.72096109,4,4,1,162.17822,-728.82758,290.98349,-228.49533,
1,0.74146938,4,4,1,164.11086,-721.28625,291.39783,-230.5439,
1,0.76543576,4,4,1,166.36937,-713.85962,291.92441,-233.04631,
1,0.79282337,4,4,1,168.95029,-706.57391,292.55887,-235.99678,
1,0.82357967,4,4,1,171.84868,-699.45563,293.29651,-239.38786,
1,0.85763294,4,4,1,175.05775,-692.5318,294.13297,-243.2101,
1,0.894903,4,4,1,178.56998,-685.82904,295.0636,-247.45341,
1,0.93529016,4,4,1,182.37595,-679.37372,296.08386,-252.10564,
1,0.97867626,4,4,1,186.46451,-673.1922,297.18939,-257.15286,
2,0.02492165,4,4,1,190.82254,-667.31018,298.37613,-262.57919,
2,0.07386361,4,4,1,195.43468,-661.75281,299.64014,-268.36734,
2,0.1253258,4,4,1,200.28433,-656.54443,300.97781,-274.49808,
2,0.17911968,4,4,1,205.3537,-651.70825,302.38535,-280.95096,
2,0.23503266,4,4,1,210.62277,-647.2663,303.85941,-287.70303,
,,,,,,,,,
,,,,,,,,,
