Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
3,0,14,14,0,2877.32788,-1679.9563,141.54559,302.28036,
3,0,14,14,0,2876.71118,-1677.51477,142.16263,294.61063,
3,0,14,14,0,2875.99316,-1675.51294,142.88069,286.77658,
3,0,14,14,0,2875.17871,-1673.96375,143.69542,278.80508,
3,0,14,14,0,2874.27173,-1672.87878,144.60246,270.72363,
3,0,14,14,0,2873.27612,-1672.26819,145.59816,262.5614,
3,0,14,14,0,2872.19556,-1672.14026,146.67868,254.34798,
3,0,14,14,0,2871.03394,-1672.5011,147.8405,246.11418,
3,0,14,14,0,2869.79419,-1673.3551,149.07991,237.89101,
3,0,14,14,0,2868.48169,-1674.70398,150.39226,229.70929,
3,0,14,14,0,2867.45361,-1676.27051,151.42032,221.45131,
3,0,14,14,0,2867.00977,-1677.29102,151.86411,213.21834,
3,0,14,14,0,2867.06079,-1677.96118,151.81285,204.97145,
3,0,14,14,0,2867.51611,-1678.32312,151.35754,196.74391,
3,0,14,14,0,2868.33008,-1678.36072,150.54362,188.55206,
3,0,14,14,0,2869.42114,-1678.01538,149.45241,180.43964,
3,0,14,14,0,2870.72705,-1677.21069,148.14676,172.44254,
3,0,14,14,0,2872.20532,-1675.93225,146.66852,164.57507,
3,0,14,14,0,2873.80298,-1674.18542,145.07126,156.86256,
3,0,14,14,0,2875.46704,-1671.97302,143.40735,149.33466,
3,0,14,14,0,2877.1604,-1669.3125,141.71439,142.01144,
3,0,14,14,0,2878.84448,-1666.21802,140.03061,134.91623,
3,0,14,14,0,2880.47827,-1662.69263,138.39726,128.078,
3,0,14,14,0,2882.03735,-1658.74268,136.83853,121.51443,
3,0,14,14,0,2883.50317,-1654.37854,135.37331,115.24061,
3,0,14,14,0,2884.86133,-1649.61536,134.01575,109.26966,
3,0,14,14,0,2886.1001,-1644.47314,132.77742,103.61417,
3,0,14,14,0,2887.21216,-1638.97363,131.66623,98.28582,
3,0,14,14,0,2888.19263,-1633.13892,130.68634,93.29542,
3,0,14,14,0,2889.03979,-1626.99255,129.83992,88.65354,
3,0,14,14,0,2889.75342,-1620.55762,129.12701,84.37056,
3,0,14,14,0,2890.33521,-1613.85706,128.54619,80.45677,
3,0,14,14,0,2890.78711,-1606.9137,128.09494,76.92242,
3,0,14,14,0,2891.11328,-1599.74963,127.76959,73.77766,
3,0,14,14,0,2891.29688,-1592.38745,127.58695,71.04836,
3,0,14,14,0,2891.35034,-1584.83789,127.53443,68.74543,
3,0,14,14,0,2891.27271,-1577.13,127.61298,66.88027,
3,0,14,14,0,2891.07471,-1569.28638,127.81181,65.45882,
3,0,14,14,0,2890.76416,-1561.33679,128.12354,64.48378,
3,0,14,14,0,2890.3457,-1553.30957,128.54285,63.95993,
3,0,14,14,0,2889.82349,-1545.23279,129.06592,63.89262,
3,0,14,14,0,2889.20117,-1537.13391,129.68936,64.28776,
3,0,14,14,0,2888.48193,-1529.04065,130.40952,65.15021,
3,0,14,14,0,2887.66943,-1520.98181,131.22293,66.48254,
3,0,14,14,0,2886.77734,-1512.97742,132.116,68.28631,
3,0,14,14,0,2885.823,-1505.04993,133.07143,70.54964,
3,0,14,14,0,2885.05005,-1497.10803,133.84531,73.09821,
3,0,14,14,0,2884.55176,-1489.18616,134.34436,75.6637,
3,0,14,14,0,2884.43237,-1481.24316,134.46469,78.08385,
3,0,14,14,0,2884.72607,-1473.29675,134.17216,80.09828,
3,0,14,14,0,2885.4126,-1465.31775,133.48659,81.78738,
3,0,14,14,0,2886.40576,-1457.35815,132.49419,83.0829,
3,0,14,14,0,2887.66211,-1449.46313,131.23875,83.74892,
3,0,14,14,0,2889.07715,-1441.7218,129.8248,83.52816,
3,0,14,14,0,2890.62402,-1434.14905,128.27882,82.36109,
3,0,14,14,0,2892.31982,-1426.71252,126.58381,80.38969,
3,0,14,14,0,2894.08228,-1419.44849,124.82224,77.78879,
3,0,14,14,0,2895.83032,-1412.40027,123.07511,74.67729,
3,0,14,14,0,2897.50757,-1405.60193,121.39867,71.11086,
3,0,14,14,0,2899.08252,-1399.07654,119.82442,67.10551,
3,0,14,14,0,2900.53613,-1392.84155,118.3717,62.67079,
3,0,14,14,0,2901.854,-1386.91248,117.05446,57.8219,
3,0,14,14,0,2903.02661,-1381.30359,115.88239,52.57946,
3,0,14,14,0,2904.04834,-1376.02808,114.86134,46.96665,
3,0,14,14,0,2904.9165,-1371.09863,113.99384,41.00792,
3,0,14,14,0,2905.6311,-1366.52734,113.27984,34.728,
3,0,14,14,0,2906.19385,-1362.32617,112.71756,28.15181,
3,0,14,14,0,2906.60767,-1358.5072,112.30402,21.30385,
3,0,14,14,0,2906.8772,-1355.08228,112.03495,14.20813,
3,0,14,14,0,2907.00659,-1352.06311,111.90589,6.88927,
0,0.00062778,14,14,0,0.62778,-1349.46143,111.9121,-0.62818,
0,0.00831932,14,14,0,8.31932,-1347.2887,112.04844,-8.31971,
0,0.01615984,14,14,0,16.15984,-1345.55566,112.30962,-16.16023,
0,0.0241235,14,14,0,24.1235,-1344.27246,112.6902,-24.12389,
0,0.03218295,14,14,0,32.18295,-1343.44775,113.18521,-32.18333,
,,,,,,,,,
,,,,,,,,,
