Checkpoint number,Checkpoint fraction,X,Y,Z
37,0.7180571,529.40717,177.92477,-15.34099
37,0.72693872,522.07983,177.09053,-12.9104
37,0.73640513,514.90002,176.40204,-10.01409
37,0.7464065,507.88992,175.85997,-6.66718
37,0.75689679,501.07153,175.46298,-2.88479
37,0.76783299,494.46692,175.20847,1.31756
37,0.7791754,488.0979,175.09268,5.92453
37,0.79088634,481.98627,175.11125,10.92041
37,0.80292869,476.15384,175.25964,16.28883
37,0.81526756,470.62234,175.533,22.01345
37,0.82786822,465.41312,175.92624,28.07671
37,0.84069526,460.54712,176.43434,34.45979
37,0.85371435,456.04495,177.05228,41.14339
37,0.86688936,451.92642,177.77512,48.1063
37,0.8801834,448.21057,178.59825,55.32596
37,0.89355958,444.91531,179.517,62.77872
37,0.90697992,442.05734,180.52689,70.43932
37,0.92040485,439.65189,181.62379,78.28098
37,0.93379563,437.7128,182.8035,86.27622
37,0.94711119,436.25204,184.06227,94.39566
37,0.96030968,435.27966,185.39667,102.60888
37,0.97335029,434.8042,186.80321,110.88516
37,0.98619109,434.83163,188.2785,119.19267
37,0.99879104,435.36624,189.81914,127.49931
38,0.03018244,436.40909,191.4221,135.77173
38,0.06293936,437.96066,192.94861,144.10341
38,0.09739703,439.47235,193.94429,152.59224
38,0.13246199,440.13681,194.41182,160.92183
38,0.16813608,439.85068,194.36722,169.08653
38,0.20451108,438.60324,193.82945,177.11464
38,0.24107513,436.61447,192.92406,185.00882
38,0.27709371,434.08551,191.80066,192.73389
38,0.31194547,431.13766,190.58189,200.2448
38,0.34523493,427.82693,189.34903,207.50439
38,0.37672889,424.17276,188.15419,214.48372
38,0.40628389,420.18091,187.03334,221.15926
38,0.43380138,415.85831,186.01495,227.51175
38,0.45925376,411.20758,185.11497,233.52815
38,0.48264357,406.23706,184.34373,239.19896
38,0.50398946,400.96094,183.70799,244.51663
38,0.52332175,395.3967,183.21141,249.47453
38,0.54067791,389.56354,182.85504,254.06645
38,0.55609864,383.48099,182.63808,258.2858
38,0.56962842,377.16788,182.55753,262.12567
38,0.58130783,370.64407,182.61003,265.57855
38,0.59117723,363.92862,182.79095,268.63641
38,0.59927452,357.04111,183.09511,271.29102
38,0.60563475,350.0015,183.51689,273.53387
38,0.6102888,342.83118,184.05089,275.35678
38,0.61326331,335.55173,184.69157,276.75146
38,0.61458129,328.18561,185.43344,277.7099
38,0.61426431,320.75668,186.27103,278.22537
38,0.6123305,313.28976,187.19913,278.29202
38,0.60879499,305.81036,188.21259,277.90482
38,0.60367185,298.34552,189.3067,277.06088
38,0.59697169,290.92276,190.47707,275.75839
38,0.58870357,283.57028,191.71947,273.99722
38,0.57887506,276.31689,193.03008,271.77924
38,0.56749302,269.19147,194.405,269.10794
38,0.55456394,262.22342,195.84088,265.98929
38,0.54009366,255.44194,197.33438,262.43106
38,0.5240888,248.87613,198.88248,258.44351
38,0.50825679,242.26923,200.1012,254.14349
38,0.49539411,235.43881,200.73386,250.15729
38,0.48662874,228.383,200.84758,246.92592
38,0.48241052,221.16568,200.62389,244.79494
38,0.48226687,213.73622,200.00316,243.53096
38,0.48499715,206.20427,199.1236,242.90578
38,0.48964736,198.67612,198.12135,242.77208
38,0.4956443,191.2224,197.09042,243.058
38,0.50268841,183.8847,196.08908,243.73936
38,0.51061618,176.68932,195.15475,244.81285
38,0.51931107,169.65565,194.31422,246.2787
38,0.52870989,162.79523,193.58148,248.1404
38,0.53874612,156.11868,192.96559,250.39522
38,0.54934591,149.63722,192.47246,253.03452
38,0.56043333,143.36261,192.10547,256.04614
38,0.57193851,137.30688,191.8656,259.41678
38,0.58379799,131.48253,191.75208,263.13293
38,0.59595525,125.90244,191.76259,267.18127
38,0.60835826,120.58009,191.89404,271.54834
38,0.62096047,115.5293,192.14235,276.22086
38,0.63371891,110.76427,192.5029,281.18533
38,0.64729315,106.07677,192.68388,286.31296
38,0.66134626,101.37381,192.61696,291.38596
38,0.67586732,96.57142,192.23924,296.31122
38,0.69073892,91.70367,191.60446,301.11105
38,0.70580536,86.76692,190.73952,305.75424
38,0.72106868,81.81759,189.69397,310.30606
38,0.73615527,76.75984,188.4619,314.59442
38,0.75078088,71.53163,187.05757,318.50681
38,0.76448649,66.09226,185.54021,321.91693
38,0.77740782,60.45691,183.91313,324.87213
38,0.78947192,54.67845,182.22984,327.40714
38,0.80056512,48.80351,180.54317,329.54001
38,0.81057835,42.86466,178.89471,331.27573
38,0.81941772,36.88567,177.3168,332.61328
38,0.82756281,30.89268,175.75253,333.67477
38,0.83478576,24.9135,174.25481,334.43433
38,0.84118658,18.96285,172.81671,334.92279
38,0.84662759,13.04765,171.46248,335.11188
38,0.85107666,7.16597,170.19293,334.9856
38,0.85449803,1.32527,169.01393,334.53485
38,0.8568483,-4.46289,167.93369,333.75162
38,0.85803938,-10.18191,166.96873,332.62146
38,0.8579846,-15.81404,166.13431,331.12958
38,0.85655946,-21.33453,165.4538,329.25806
38,0.85374558,-26.72817,164.92717,327.00211
38,0.84957665,-31.97897,164.54767,324.37128
38,0.84404737,-37.06267,164.31978,321.37631
38,0.8372829,-41.9754,164.21559,318.03723
38,0.82939345,-46.70623,164.2177,314.38397
38,0.82045162,-51.24168,164.31586,310.44119
38,0.81049997,-55.56706,164.50365,306.22635
38,0.79956561,-59.66712,164.77649,301.75342
38,0.78766787,-63.52639,165.13034,297.03415
38,0.77482313,-67.12913,165.56184,292.08066
38,0.76104677,-70.45944,166.06824,286.90579
38,0.74635482,-73.50174,166.6469,281.52328
38,0.73076487,-76.24078,167.29535,275.94785
38,0.71429735,-78.66207,168.01059,270.19476
38,0.69697726,-80.75208,168.79041,264.28214
38,0.67883116,-82.49785,169.63254,258.22845
38,0.65988952,-83.88747,170.53511,252.05388
38,0.6401875,-84.91027,171.49586,245.77917
38,0.61976475,-85.55701,172.51266,239.42636
38,0.59866589,-85.81977,173.58351,233.01846
38,0.57694083,-85.69235,174.7067,226.5797
38,0.55466658,-85.17225,175.85504,220.11179
38,0.53199154,-84.28176,176.96411,213.59587
38,0.50911516,-83.08295,177.96722,207.0266
38,0.48620695,-81.65626,178.83217,200.42664
38,0.46336409,-80.06449,179.55247,193.82262
38,0.44060931,-78.34921,180.15771,187.25591
38,0.41797942,-76.53932,180.64574,180.73564
38,0.39549264,-74.65558,181.01933,174.27016
38,0.3730922,-72.6796,181.31143,167.87859
38,0.35073796,-70.58762,181.53889,161.56799
38,0.32841086,-68.36475,181.71077,155.34286
38,0.30611783,-66.01113,181.82573,149.20357
38,0.2838898,-63.53884,181.86548,143.13966
38,0.26175505,-60.96416,181.80975,137.13826
38,0.23974289,-58.32361,181.64459,131.1916
38,0.21787664,-55.66179,181.36186,125.29495
38,0.19617504,-53.02214,180.95152,119.44059
38,0.17463088,-50.43244,180.42055,113.63069
38,0.15323703,-47.91041,179.77122,107.86381
38,0.13198711,-45.46689,179.00235,102.13621
38,0.11090165,-43.15465,178.09773,96.43411
38,0.08997221,-40.99236,177.06148,90.7573
38,0.06920682,-39.03486,175.89098,85.10018
38,0.04856579,-37.23592,174.60866,79.47618
38,0.02801527,-35.5464,173.23288,73.8968
38,0.00753971,-33.95135,171.7717,68.366
37,0.99611628,-32.42801,170.23352,62.88859
37,0.99007332,-30.96298,168.62384,57.46727
37,0.9841643,-29.5346,166.9493,52.10612
37,0.97838801,-28.14427,165.21138,46.80476
37,0.97274262,-26.78917,163.41225,41.56331
37,0.9672268,-25.46775,161.55373,36.38173
37,0.9618392,-24.17826,159.63774,31.26019
37,0.95657855,-22.91761,157.66632,26.19913
37,0.95144349,-21.6795,155.64197,21.19965
37,0.94643277,-20.45831,153.56699,16.2628
37,0.94154543,-19.24979,151.44331,11.38936
37,0.93678075,-18.05136,149.27249,6.57975
37,0.93213803,-16.8614,147.05579,1.83419
37,0.92761672,-15.679,144.79425,-2.84729
37,0.9232164,-14.50387,142.48875,-7.46479
37,0.91893673,-13.33587,140.14006,-12.01846
37,0.91477746,-12.17487,137.7489,-16.50847
37,0.91073871,-11.02437,135.31535,-20.93569
37,0.90682048,-9.88998,132.83907,-25.30145
37,0.90302336,-8.77652,130.31987,-29.60693
37,0.89934725,-7.68655,127.75797,-33.85281
37,0.89579207,-6.61966,125.15398,-38.03923
37,0.89235771,-5.57356,122.50879,-42.16593
37,0.88904428,-4.54869,119.82286,-46.23314
37,0.88585222,-3.54906,117.09614,-50.24173
37,0.88278282,-2.5873,114.32761,-54.19393
37,0.87983745,-1.67679,111.51642,-58.09202
37,0.87701762,-0.83072,108.66217,-61.93792
37,0.8743239,-0.05479,105.76536,-65.73226
37,0.87175661,0.6623,102.82771,-69.47283
37,0.86932707,1.21985,99.85454,-73.16359
37,0.86705577,1.37763,96.90903,-76.78139
37,0.86494648,1.2313,93.97867,-80.32053
37,0.86300284,0.88639,91.04068,-83.78068
37,0.86123133,0.41504,88.08051,-87.15848
37,0.85963595,-0.10822,85.08331,-90.4516
37,0.85821021,-0.54692,82.03098,-93.65768
37,0.8569591,-0.84899,78.92229,-96.7668
37,0.85589212,-1.0149,75.75743,-99.77325
37,0.85501504,-1.04668,72.53474,-102.67514
37,0.85432994,-0.95408,69.2515,-105.47522
37,0.85378915,-0.76828,65.8818,-108.22837
37,0.85332114,-0.52508,62.40203,-111.00373
37,0.85289252,-0.24685,58.81372,-113.82527
37,0.8524732,0.03455,55.12314,-116.71282
37,0.85205209,0.27374,51.34161,-119.67219
37,0.85173923,0.17667,47.50001,-122.65558
37,0.85170507,-0.46991,43.63896,-125.55801
37,0.85185081,-1.63742,39.76123,-128.4371
37,0.85208201,-3.19315,35.87442,-131.3278
37,0.85234368,-5.01338,31.99111,-134.23729
37,0.85261434,-7.01092,28.12593,-137.15535
37,0.85270429,-8.98453,24.27895,-140.17157
37,0.85250568,-10.6747,20.45308,-143.31215
37,0.85208094,-12.0034,16.65786,-146.51814
0,0.24961051,-13.0314,12.7912,-149.76631
,,,,
,,,,
