Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
3,0,22,22,0,2747.65918,-1133.96008,395.22424,139.17725,
3,0,22,22,0,2747.72534,-1126.75171,394.9668,141.74767,
3,0,22,22,0,2747.78271,-1119.66638,394.8024,144.71085,
3,0,22,22,0,2747.83203,-1112.72437,394.72787,148.05957,
3,0,22,22,0,2747.87329,-1105.94604,394.73987,151.78629,
3,0,22,22,0,2747.90698,-1099.35168,394.8349,155.88264,
3,0,22,22,0,2747.93359,-1092.96167,395.0098,160.33916,
3,0,22,22,0,2747.95337,-1086.79602,395.26126,165.14563,
3,0,22,22,0,2747.9646,-1080.88611,395.60269,170.29695,
3,0,22,22,0,2747.96582,-1075.26331,396.04617,175.80096,
3,0,22,22,0,2747.95898,-1069.93909,396.57495,181.64709,
3,0,22,22,0,2747.94556,-1064.92676,397.1796,187.80634,
3,0,22,22,0,2747.92554,-1060.24207,397.85492,194.25455,
3,0,22,22,0,2747.89966,-1055.90137,398.59753,200.97061,
3,0,22,22,0,2747.89038,-1051.78357,399.23709,207.90359,
3,0,22,22,0,2747.91406,-1047.72266,399.63394,214.87271,
3,0,22,22,0,2747.98706,-1043.54614,399.65463,221.75322,
3,0,22,22,0,2748.10938,-1039.11951,399.28052,228.35959,
3,0,22,22,0,2748.27734,-1034.48279,398.54068,234.76636,
3,0,22,22,0,2748.47998,-1029.65845,397.51117,240.94403,
3,0,22,22,0,2748.71191,-1024.64905,396.23056,246.87419,
3,0,22,22,0,2748.96753,-1019.40192,394.73303,252.4586,
3,0,22,22,0,2749.23438,-1013.78998,393.09186,257.4455,
3,0,22,22,0,2749.49414,-1007.73535,391.42999,261.59152,
3,0,22,22,0,2749.75757,-1001.2345,389.67548,264.9816,
3,0,22,22,0,2750.01855,-994.3927,387.88388,267.69812,
3,0,22,22,0,2750.271,-987.31763,386.10941,269.82614,
3,0,22,22,0,2750.50928,-980.09583,384.40219,271.4241,
3,0,22,22,0,2750.72925,-972.7774,382.79584,272.5162,
3,0,22,22,0,2750.92822,-965.3938,381.3129,273.11014,
3,0,22,22,0,2751.10474,-957.96967,379.96786,273.20944,
3,0,22,22,0,2751.25781,-950.52887,378.76965,272.81934,
3,0,22,22,0,2751.38672,-943.09589,377.72324,271.94733,
3,0,22,22,0,2751.4917,-935.69519,376.82993,270.60233,
3,0,22,22,0,2751.57275,-928.35187,376.08896,268.79446,
3,0,22,22,0,2751.63037,-921.09106,375.49835,266.53406,
3,0,22,22,0,2751.66504,-913.93732,375.05463,263.8306,
3,0,22,22,0,2751.67725,-906.91516,374.75363,260.69391,
3,0,22,22,0,2751.66748,-900.04901,374.59058,257.13391,
3,0,22,22,0,2751.63647,-893.36322,374.56042,253.16081,
3,0,22,22,0,2751.58521,-886.88226,374.65796,248.78534,
3,0,22,22,0,2751.51367,-880.6308,374.87851,244.01935,
3,0,22,22,0,2751.42261,-874.63318,375.21701,238.87459,
3,0,22,22,0,2751.31274,-868.91345,375.66824,233.36485,
3,0,22,22,0,2751.18457,-863.49585,376.22787,227.50604,
3,0,22,22,0,2751.03857,-858.40381,376.89127,221.31418,
3,0,22,22,0,2750.875,-853.66022,377.65396,214.80762,
3,0,22,22,0,2750.69482,-849.28705,378.51163,208.00609,
3,0,22,22,0,2750.49829,-845.30524,379.45996,200.93089,
3,0,22,22,0,2750.28589,-841.73462,380.49509,193.6057,
3,0,22,22,0,2750.05835,-838.59369,381.61325,186.05518,
3,0,22,22,0,2749.81567,-835.89929,382.81091,178.30585,
398,0.04241212,22,22,0,20914.99414,-833.66681,384.0845,170.38499,
399,0.05486856,22,22,0,20945.13281,-831.81226,385.28635,162.26924,
399,0.1494363,22,22,0,20976.33398,-830.03906,386.18207,154.07285,
399,0.24817868,22,22,0,21008.91211,-827.82813,386.56348,146.11234,
399,0.35087812,22,22,0,21042.79492,-825.26263,386.46103,138.29539,
399,0.45662397,22,22,0,21077.68359,-822.29645,385.95364,130.70381,
399,0.56472367,22,22,0,21113.34961,-818.82349,385.08746,123.41986,
399,0.67367673,22,22,0,21149.29688,-814.7439,383.95612,116.56403,
399,0.78275174,22,22,0,21185.2832,-810.12036,382.5618,110.06873,
399,0.89035398,22,22,0,21220.78516,-805.07678,381.00391,103.91901,
399,0.99506694,22,22,0,21255.33398,-799.69635,379.37167,98.12527,
400,0.4937143,22,22,0,21287.9707,-794.01685,377.72568,92.70858,
400,0.98135042,22,22,0,21318.59766,-788.05225,376.10794,87.69337,
401,0.17881274,22,22,0,21346.99609,-781.81433,374.55389,83.10226,
401,0.34916595,22,22,0,21372.93359,-775.3139,373.09091,78.95347,
401,0.50308794,22,22,0,21396.36914,-768.56287,371.73792,75.25999,
401,0.64071709,22,22,0,21417.32422,-761.57831,370.50323,72.02477,
401,0.76241988,22,22,0,21435.85547,-754.38654,369.3934,69.24537,
401,0.86876279,22,22,0,21452.04688,-747.01483,368.41025,66.91678,
401,0.96041137,22,22,0,21466.00195,-739.49213,367.55484,65.03371,
402,0.02449957,22,22,0,21477.86328,-731.84216,366.82077,63.58936,
402,0.0659053,22,22,0,21487.72461,-724.09186,366.20236,62.57553,
402,0.09930913,22,22,0,21495.68164,-716.27222,365.70261,61.98846,
402,0.12522021,22,22,0,21501.85156,-708.40125,365.31598,61.82961,
402,0.1441281,22,22,0,21506.35547,-700.50574,365.04321,62.09786,
402,0.15647916,22,22,0,21509.29688,-692.60327,364.87717,62.79489,
402,0.16274923,22,22,0,21510.78906,-684.71606,364.811,63.9165,
402,0.16338828,22,22,0,21510.94141,-676.86469,364.83591,65.45774,
402,0.15884916,22,22,0,21509.86133,-669.06653,364.93835,67.41079,
402,0.14958516,22,22,0,21507.6543,-661.3493,365.11554,69.76205,
402,0.13591254,22,22,0,21504.39844,-653.73114,365.36032,72.5078,
402,0.1181732,22,22,0,21500.17383,-646.21704,365.64853,75.64182,
402,0.09693254,22,22,0,21495.11523,-638.74591,365.86984,79.14933,
402,0.07491598,22,22,0,21489.87109,-631.24823,365.83835,82.81554,
402,0.05658667,22,22,0,21485.50586,-623.70172,365.40372,86.23161,
402,0.04450853,22,22,0,21482.62891,-616.1449,364.57245,89.12158,
402,0.03965824,22,22,0,21481.47461,-608.55432,363.31754,91.3589,
402,0.04056217,22,22,0,21481.68945,-600.94904,361.7135,93.04448,
402,0.04607368,22,22,0,21483.00195,-593.3681,359.84811,94.25298,
402,0.0554902,22,22,0,21485.24414,-585.83447,357.77347,95.0261,
402,0.06915193,22,22,0,21488.49805,-578.38177,355.53708,95.29951,
402,0.08888688,22,22,0,21493.19922,-571.09637,353.2374,94.83694,
402,0.11565994,22,22,0,21499.57422,-564.05334,350.9675,93.48935,
402,0.14934672,22,22,0,21507.59766,-557.27863,348.76367,91.23666,
402,0.18879241,22,22,0,21516.99219,-550.74646,346.60165,88.18898,
402,0.23242348,22,22,0,21527.38281,-544.46796,344.51599,84.50523,
402,0.27912152,22,22,0,21538.50586,-538.46198,342.54422,80.30203,
402,0.32828051,22,22,0,21550.21289,-532.74658,340.71295,75.64517,
402,0.37958205,22,22,0,21562.42969,-527.33838,339.03943,70.57212,
402,0.43279469,22,22,0,21575.10352,-522.24585,337.52502,65.11452,
402,0.48768893,22,22,0,21588.17773,-517.47888,336.17175,59.30584,
402,0.54409087,22,22,0,21601.60938,-513.04816,334.97995,53.17509,
402,0.60186702,22,22,0,21615.36914,-508.96454,333.94812,46.74823,
402,0.66090989,22,22,0,21629.43164,-505.23956,333.07404,40.04975,
402,0.72113079,22,22,0,21643.77344,-501.88553,332.35532,33.1033,
402,0.7824598,22,22,0,21658.38086,-498.91525,331.78925,25.93171,
402,0.84484422,22,22,0,21673.23828,-496.34134,331.37192,18.55713,
402,0.90823674,22,22,0,21688.33594,-494.17599,331.09885,11.0024,
402,0.9725951,22,22,0,21703.66211,-492.43054,330.96475,3.29098,
0,0.00455261,22,22,1,4.55261,-491.11554,330.96396,-4.55288,
0,0.01250303,22,22,1,12.50303,-490.24033,331.09116,-12.50329,
0,0.02053393,22,22,1,20.53393,-489.81378,331.34109,-20.53419,
0,0.02861802,22,22,1,28.61802,-489.84348,331.70892,-28.61828,
0,0.03672794,22,22,1,36.72794,-490.33621,332.18964,-36.7282,
,,,,,,,,,
,,,,,,,,,
